name,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
"The Yellow Cake Review, Farewell to Stromness (Excerpt)",Peter Maxwell Davies,4rFxf3jRHH8YoOEh7opTli,0.637,0.0193,2,-24.66,1,0.0637,0.991,0.908,0.114,0.139,126.786,258000,4,classical
Chandelier,Vitamin String Quartet,5A51C7Ank2IRW0TmhYkeoK,0.317,0.388,10,-5.707,1,0.0318,0.526,0.429,0.165,0.311,173.853,215000,4,classical
Die lustige Witwe (The Merry Widow) (2000 - Remaster): XIV. Lippen schweigen (Danilo/Hanna),Franz Lehár,4fIx0q4mrpO6Q2FVspeLCr,0.206,0.0759,7,-20.477,1,0.0459,0.983,0.0101,0.179,0.0648,84.552,148027,5,classical
Song of the Birds,Pablo Casals,6tjMGof9L2z61y2MtTN8fS,0.1,0.0832,2,-26.671,1,0.052,0.931,0.891,0.123,0.0246,68.289,222053,4,classical
Symphony No.5 In C Sharp Minor: 4. Adagietto (Sehr langsam),Gustav Mahler,0M78i2tXl07RGPjcm0InHA,0.135,0.016,5,-27.863,1,0.041,0.861,0.834,0.104,0.0344,81.743,645707,3,classical
For You,Matteo de Grandis,3j7siGdElMQwOX1VPCWoW7,0.571,0.159,11,-23.467,1,0.0291,0.96,0.931,0.104,0.276,110.023,201182,1,classical
Something Just Like This / Hungarian Rhapsody,Franz Liszt,7tPETW7bPcWw0IpTkeo150,0.489,0.597,1,-9.129,1,0.0278,0.96,0.905,0.144,0.235,102.96,233841,4,classical
"Poeme in F-Sharp Major, Op. 32, No. 1: Andante cantabile - Remastered",Alexander Scriabin,1ZETgaJtaG2hGspJeYZiql,0.261,0.0275,6,-28.488,1,0.0408,0.993,0.916,0.0956,0.0624,138.825,181893,4,classical
"6 Romances sans paroles, Op. 76: No. 1. Souvenance",Cécile Chaminade,4B8udiCf3B681ifQ3gnPy4,0.279,0.0342,11,-29.696,0,0.0361,0.994,0.911,0.104,0.169,87.781,119520,4,classical
"Violin Concerto In D, Op.35, TH. 59: 3. Finale (Allegro vivacissimo)",Pyotr Ilyich Tchaikovsky,2UJTbau8BjFgHJWSxP1AJJ,0.335,0.324,2,-14.021,1,0.0427,0.978,0.614,0.149,0.311,84.054,566400,4,classical
"Symphony No.8 in B minor, D.759 - ""Unfinished"": 1. Allegro moderato",Franz Schubert,52GmHO5DikTIKc3yBmTTT1,0.1,0.0354,11,-17.211,0,0.0387,0.901,0.865,0.125,0.0426,73.968,906000,4,classical
Equus,Eric Whitacre,39FIII6YTroEGA2G3xJPzI,0.358,0.331,5,-14.005,0,0.0437,0.912,0.797,0.0678,0.121,109.123,542293,4,classical
"Six Pieces, Op. 51, TH 143: 6. Valse sentimentale. Tempo di Valse",Pyotr Ilyich Tchaikovsky,2VdAdaYeFhWVVPobqYYZat,0.252,0.0578,1,-26.184,1,0.0518,0.953,0.0163,0.0721,0.0391,108.013,141707,4,classical
A Faraway Star,Matthew Labarge,4mdtastWMLa6XqIIsyQwsg,0.277,0.0303,5,-26.429,0,0.0374,0.99,0.919,0.0724,0.0346,99.382,263693,3,classical
Opening,Jung Jae Il,2FVrGYkQ0FKoTgabrPRNtA,0.4,0.336,0,-13.352,1,0.0324,0.934,0.888,0.104,0.155,139.787,127513,3,classical
saman - string quartet version,Ólafur Arnalds,2yLejXuy0JK74MT66VVQbU,0.187,0.159,0,-15.417,0,0.0436,0.982,0.718,0.116,0.0593,87.594,168364,4,classical
"Symphonie fantastique, Op. 14: Symphonie fantastique, Op. 14: V. Songe d'une nuit de sabbat",Hector Berlioz,1d0g5Ae4uSvaf4bTMxPR5h,0.355,0.245,7,-16.943,0,0.0565,0.913,0.689,0.109,0.0953,117.317,613133,4,classical
Balcony Hotel - From 'Miss',Lambert,1ugTSkllKG0YdiPaOEPa0z,0.503,0.209,8,-22.495,0,0.0288,0.974,0.913,0.102,0.325,132.361,168398,3,classical
"Glasgow Love Theme - From ""Love Actually""",Craig Armstrong,2LhA68Vm5k6lh0QenNFrDV,0.199,0.0974,9,-18.566,1,0.0373,0.979,0.838,0.0947,0.0372,135.663,129827,4,classical
Elégie Op. 24,Gabriel Fauré,0WRQhiCbohsfVEiIpgBF7j,0.0694,0.0317,8,-24.556,1,0.039,0.979,0.906,0.0901,0.0395,65.079,444893,4,classical
Suspire,Garreth Broke,2zKqrmNdj8oIgzBnLWBumi,0.161,0.0549,6,-28.765,0,0.0433,0.994,0.873,0.109,0.0567,170.502,133747,5,classical
Morgen,Doeke,43g9xRCsD9ez3qzVLRdFeX,0.458,0.0179,5,-26.825,1,0.0352,0.996,0.813,0.0744,0.149,133.091,165248,3,classical
"12 Pieces for Children: No. 6, My Darling and Marjan (Variation)",Komitas,2WARGxFEK8D6Rm2NWnp2YZ,0.559,0.00981,4,-37.217,1,0.077,0.992,0.92,0.0625,0.0764,125.489,77093,3,classical
Strange (feat. Hillary Smith),Kris Bowers,2bPWLtJe3v33z1j40sWB8a,0.251,0.15,2,-15.076,1,0.0342,0.989,0.972,0.113,0.0727,70.453,198640,4,classical
Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif,Claude Debussy,6N7JzrteJv8lsr1GWYyu0b,0.343,0.0252,1,-27.013,1,0.0488,0.993,0.932,0.0454,0.0395,67.207,279160,5,classical
Tsushima Suite: III. Bushido,Shigeru Umebayashi,2XrRGD6T6eXEi0OBykoLeq,0.219,0.251,2,-16.811,0,0.0432,0.904,0.836,0.118,0.108,135.283,617867,4,classical
"8 Slavonic Dances, Op.72, B.147: No.5 in B Flat Minor (Poco adagio)",Antonín Dvořák,3i4LgZbaxW5SGu4qi8G2Vd,0.238,0.36,1,-10.076,1,0.0417,0.951,0.942,0.143,0.236,83.584,166520,4,classical
Main Theme of Final Fantasy VII (Final Fantasy VII),Nobuo Uematsu,1Op47dMLD73On4rNNNU3AW,0.109,0.13,2,-15.702,1,0.0383,0.928,0.87,0.0941,0.0365,78.686,403493,4,classical
English Folk Song Suite: 1. March: Seventeen come Sunday,Ralph Vaughan Williams,6vuCgQZFVWhgtaPyCPf3AR,0.429,0.234,5,-17.056,0,0.0379,0.937,0.86,0.0662,0.559,120.779,201333,4,classical
On the Nature of Daylight (Arr. Mackay),Jess Gillam,3RBI5zhMrrq0YDwSeEqTgZ,0.157,0.0633,10,-21.545,0,0.0433,0.922,0.962,0.0889,0.0373,135.223,381107,3,classical
Scherza infida,George Frideric Handel,6COsXMcFNE7KR72vX49Cvk,0.232,0.0832,6,-23.619,0,0.0398,0.934,0.648,0.111,0.0728,147.113,295427,3,classical
Sinfonietta: 1. Allegretto - Allegro - Maestoso,Leoš Janáček,6MKmQ9KjT8NcJqcHXBQQez,0.172,0.425,1,-11.243,1,0.0332,0.925,0.876,0.0791,0.399,60.1,133893,3,classical
"Symphony No. 1 in D major, Wq. 183/1: Symphony No. 1 in D major, Wq. 183/1: I. Allegro di molto",Carl Philipp Emanuel Bach,7125Z776uNesKF0pNYU3lU,0.292,0.164,1,-17.792,1,0.0342,0.912,0.0296,0.177,0.284,149.46,377200,4,classical
"Symphony No. 7 in A Major, Op. 92: 3. Presto - Assai meno presto",Ludwig van Beethoven,0gayr5e8Juiae131eh6QTf,0.24,0.16,2,-18.032,1,0.0562,0.938,0.744,0.112,0.187,68.531,495000,4,classical
The Arts and the Hours,Jean-Philippe Rameau,1G3QPQkoXvpChjNUhd6Tfs,0.415,0.026,1,-36.7,1,0.0496,0.995,0.938,0.107,0.268,136.191,285443,4,classical
"Wind Quintet in E-Flat Major, WoO 208, Hess 19: II. Adagio maestoso",Ludwig van Beethoven,0c11dbNvZuY1pXL6VybKBh,0.15,0.0234,3,-24.527,1,0.0432,0.995,0.936,0.103,0.066,62.36,232333,4,classical
Broderies,Lisa Cat-Berro,5jOm6pVRVXPvKF8Ipi3p3Y,0.362,0.0906,7,-25.283,0,0.0436,0.956,0.878,0.112,0.0548,116.693,148948,4,classical
Concierto de Aranjuez for Guitar and Orchestra: 2. Adagio,Joaquín Rodrigo,4e7vCSlmwDw6Y40nQvuojR,0.253,0.0503,11,-21.59,0,0.0467,0.941,0.927,0.0956,0.0732,69.695,652307,4,classical
"Saint Francois D'Assise / Deuxième Acte: Dieu te donne sa paix, ô bon Frère! (l'Ange, Frère Bernard)",Olivier Messiaen,3KQA5GR0LfjSnuw6pNvzDx,0.23,0.104,8,-23.709,1,0.0651,0.974,0.00107,0.146,0.0367,178.235,502040,4,classical
"Eight Concert Studies for Piano, Op. 40: 3. Toccatina",Nikolai Kapustin,1DCksP8NjTjm3i0qM96xCW,0.312,0.275,4,-19.232,0,0.0294,0.989,0.893,0.0765,0.55,137.499,126853,4,classical
HABU (Hunting Hunters),beGun,036lUCkO84OSIZuS7tvzby,0.447,0.168,4,-22.176,0,0.0335,0.9,0.921,0.371,0.0626,119.998,290000,4,classical
"Antiche danze ed arie per liuto, Suite No. 1, P. 109: I. Balletto detto Il Conte Orlando",Ottorino Respighi,5u0Z9njD1oVztIHNnV6wNO,0.409,0.101,2,-20.765,1,0.0391,0.874,0.888,0.257,0.28,56.197,139827,1,classical
The Mole,Dave Rowntree,6RFRcwWeLBUTuUG3YsHmC5,0.646,0.228,0,-17.779,1,0.0424,0.676,0.878,0.0905,0.227,118.91,228613,4,classical
"Edelweiß - From ""The Sound Of Music""",André Rieu,61zpLvicBI7hiei9VWd1v0,0.0747,0.379,10,-11.58,1,0.0397,0.362,0.333,0.121,0.121,68.099,188707,3,classical
Slumber,Luke Howard,67Qy8Hmw1xES1OLZqK7g4z,0.111,0.378,8,-14.899,1,0.0325,0.837,0.94,0.195,0.1,80.064,173720,4,classical
"Berceuse In D Flat, Op.57",Frédéric Chopin,6Fn1nJXDFywPRM4J6KsTr2,0.319,0.0712,1,-26.415,1,0.0379,0.988,0.905,0.141,0.0835,95.365,292547,4,classical
Ave Maria,Charles Gounod,2kyEgPaAW8wdpvevPnkf0Z,0.132,0.0195,0,-29.76,1,0.0445,0.993,0.888,0.0569,0.14,81.616,163267,3,classical
"Peter Grimes, Op. 13: Act III Scene II: Grimes! (Voices, Peter)",Benjamin Britten,44uersaizd3Z6fjXUcGlw9,0.332,0.0319,8,-23.699,1,0.0607,0.935,0,0.086,0.0397,77.524,308707,4,classical
"Lucia di Lammermoor: Act III, Scene 2, No 14 i. Scena ed Aria ""Oh giusto cielo!""",Gaetano Donizetti,1unYGFnMRJ21U23uHtp1px,0.334,0.0231,5,-29.73,0,0.0495,0.973,3.33e-05,0.151,0.0386,112.984,167467,4,classical
"Violin Concerto No. 2, Sz. 112: I. Allegro non troppo",Béla Bartók,0vDny4p5PNgnpbprnvuMRL,0.204,0.103,2,-23.859,1,0.0464,0.925,0.362,0.15,0.057,82.431,999120,4,classical
Spem in alium (The Forty-Part Motet),Thomas Tallis,6qesIjQCmt6ZSgcnshhEka,0.174,0.228,0,-18.104,1,0.039,0.99,0.635,0.0863,0.0604,124.955,559080,4,classical
Deep Field: Earth Choir,Eric Whitacre,4ck9QU8ka0Q75w0rgXGHhj,0.0637,0.0655,3,-26.729,0,0.0471,0.989,0.96,0.113,0.0259,65.879,294133,4,classical
Shore: Lord of the Rings: The Fellowship,Nic Raine,6C9lPlb02j68dZtkthaW1P,0.0812,0.197,11,-17.511,0,0.0452,0.842,0.956,0.115,0.0462,81.912,354600,3,classical
Feeling good,Lynne Arriale Trio,7wiGjFnhsvV7JBZV1DAuqm,0.382,0.251,7,-18.87,0,0.0403,0.474,0.938,0.0992,0.0885,89.109,385947,4,classical
Upon Your Heart,Eleanor Daley,7aqgHJkQeVLId28hLNuHIN,0.123,0.115,4,-22.439,1,0.0541,0.987,0.633,0.168,0.0389,70.782,233987,1,classical
"Concerto Grosso No. 3 for 2 Violins, Harpsichord and Strings: Risoluto",Alfred Schnittke,6P1TFGEgj3pxtnaGtXF1uO,0.437,0.326,7,-14.59,1,0.065,0.91,0.653,0.0621,0.175,105.309,198013,3,classical
"Mazurka in G Minor, Op.67, No.2",Frédéric Chopin,7dzQ1kR9AQ3Vqm2Cr7T0rk,0.445,0.0117,10,-30.185,1,0.0392,0.995,0.859,0.0894,0.215,68.078,115067,4,classical
"Brandenburg Concerto No. 3, First Movement",Hubert Laws,1Fws4lAuMrbcNRVEbbN5RA,0.612,0.345,2,-16.121,1,0.0369,0.928,0.283,0.224,0.785,90.132,359067,4,classical
"Chopin: Nocturne No. 3 in B Major, Op. 9 No. 3",Frédéric Chopin,5qQRvqCXuO3uZTazifcGvO,0.291,0.0522,6,-26.225,1,0.043,0.992,0.92,0.0829,0.11,137.946,442840,4,classical
This Night,Giuseppe Califano,0m8MYDal7eCEfjApR7hyUP,0.239,0.0141,1,-37.789,1,0.0352,0.992,0.943,0.223,0.189,169.01,211055,4,classical
Chasing Cars,Simply Three,6MtZj0BUdsC03AD40hkEGe,0.478,0.309,9,-9.657,1,0.0313,0.0427,0.149,0.0885,0.115,109.966,202947,4,classical
Knives Out! (String Quartet in G Minor),Nathan Johnson,6MVKZqfRYWkeFNRiIRjJub,0.57,0.279,7,-11.271,1,0.0442,0.742,0.521,0.282,0.481,115.47,110776,4,classical
Bad Dreams,Tara Nome Doyle,7Lc0s95lKPjhBy9Yvm2zXi,0.364,0.0638,3,-20.271,0,0.0481,0.982,0.00091,0.1,0.126,173.093,226221,3,classical
Theme from Harry's Game (Arr. Lawson),Paul Brennan,5QXOy3U1mNvHg0IxHRSFBv,0.142,0.0455,2,-23.051,0,0.0398,0.979,0.871,0.119,0.0356,101.709,250173,4,classical
Les Contes d'Hoffmann / Act 4: Entr'acte (Barcarolle),Jacques Offenbach,5bWidp8cRjS1gHWSLGDIUJ,0.179,0.016,2,-33.161,1,0.0415,0.897,0.147,0.115,0.0592,121.174,230987,5,classical
"Marche Aquitaine - Bande originale du film ""Kaamelott - Premier Volet""",Alexandre Astier,027J9iE4OHdTAc0MVlnecH,0.595,0.31,9,-14.032,0,0.0322,0.913,0.924,0.0874,0.428,109.051,151960,4,classical
Crucifixus a 6,Antonio Lotti,1Xd9J2n4XDKDLk6DSG3Mm5,0.169,0.057,2,-24.111,1,0.0384,0.955,0.837,0.12,0.0357,87.106,141507,5,classical
"Piano Concerto in A Minor, Op. 17: II. Romanza: Andante",Ignacy Jan Paderewski,733pQs5sDyaUXAtiNlzDYQ,0.282,0.0246,0,-25.913,1,0.0386,0.989,0.871,0.0866,0.0384,110.965,558200,3,classical
Menuet in G minor HWV 434/4,George Frideric Handel,7xvK3BbE1vDxRThN7SgNB6,0.348,0.0152,7,-32.349,0,0.043,0.993,0.89,0.141,0.208,79.238,227147,4,classical
"Cello Suite No.4 In E-Flat Major, BWV 1010: 4. Sarabande",Johann Sebastian Bach,5BVtQCzv47jvQF5wJWcMAr,0.233,0.0386,1,-26.115,1,0.0633,0.984,0.907,0.108,0.272,75.757,187547,3,classical
"Má vlast (My Country): No. 2, Vltava [Moldau]",Bedřich Smetana,0P3TUNfXfhdJ4rgdZAUL6i,0.138,0.114,7,-21.041,1,0.0347,0.931,0.909,0.0431,0.0387,148.02,794000,4,classical
"Guitar Sonata No. 4, ""Italiana"": III. Alla Tarantella",Guido Santorsola,0XfTWbqR9uufDv6BV3luXZ,0.321,0.138,6,-23.843,0,0.0447,0.985,0.917,0.0873,0.295,71.037,286467,4,classical
8 Russian Folk Songs: 6. Cradle Song,Anatoly Lyadov,4tfa5xQ53yjHP84RZvdF6d,0.175,0.00172,9,-47.404,0,0.0516,0.698,0.835,0.0727,0.0347,76.36,142600,4,classical
"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)",Antonio Vivaldi,3Dgmyz32dxvtxvUTPS0CUI,0.429,0.258,7,-16.967,0,0.0549,0.957,0.893,0.115,0.0972,78.809,112353,1,classical
Whispers,Muriël Bostdorp,7LMhZBVJYRUNsD9GyIiH9A,0.227,0.0915,11,-21.119,0,0.0396,0.954,0.909,0.102,0.179,103.031,170540,4,classical
Sonder,Niall Byrne,5uPgn899inp8HOHHzwUQhG,0.343,0.00498,5,-36.491,0,0.041,0.992,0.96,0.0876,0.203,136.699,137793,4,classical
Aegean Fantaisie,Jase Moran,3U7ITXsh5lsZXbYheMBpdY,0.344,0.0244,4,-24.601,1,0.0504,0.993,0.905,0.105,0.153,133.685,171123,4,classical
Jobim: Road to the Sun,Antônio Carlos Jobim,6LhNIBQ3c711HIIhwWoFpx,0.356,0.0145,2,-31.366,1,0.0526,0.991,0.922,0.0945,0.196,78.685,152000,3,classical
"The Flight To Neverland - From ""Hook""",John Williams,20g6TJr37OZ9MQjM8odlrW,0.156,0.361,0,-14.33,1,0.0391,0.77,0.919,0.0715,0.357,84.011,296173,4,classical
Main Titles - Jungle Run,John Debney,1T9cr9vATD3qqo4xY1Xr0H,0.327,0.451,6,-15.982,1,0.0401,0.67,0.936,0.15,0.222,142.011,145947,4,classical
"String Quartet in F Minor, Op. 20 No. 5: I. Moderato",Franz Joseph Haydn,3w8t1dobfFnPDO9RYEmHcP,0.415,0.147,5,-14.04,0,0.0407,0.964,0.0626,0.21,0.339,112.387,671360,4,classical
"Chopin: Nocturne No. 5 in F-Sharp Major, Op. 15 No. 2",Frédéric Chopin,2WIwqBA8i4KkY7r27r0SaT,0.34,0.015,6,-29.435,1,0.0436,0.993,0.886,0.0859,0.135,130.822,247667,4,classical
Grandmother Willow,Alan Menken,5IIa9sbsg29OcGXRhdAph0,0.278,0.0366,0,-28.675,1,0.0378,0.941,0.85,0.153,0.104,53.822,87293,4,classical
La Noche de los Mayas: 4. Noche de Encantamiento (Tema y variaciones),Silvestre Revueltas,0MZyCJfFXPuZ20B8FxahHr,0.331,0.401,1,-19.07,1,0.0526,0.331,0.768,0.701,0.0673,126.334,597187,4,classical
"Concerto for Cello and Orchestra in C Major, Hob.VIIb:1: Concerto for Cello and Orchestra in C Major, Hob.VIIb:1: II. Adagio",Franz Joseph Haydn,58xaK6IIy8eFKPuPRmFR53,0.205,0.0705,0,-23.046,1,0.0426,0.929,0.743,0.103,0.0398,130.874,492267,4,classical
"Vivaldi: Cello Concerto in C Major, RV 400: II. Largo",Antonio Vivaldi,1DnIX6GUnZImvFFqVnu5F4,0.22,0.0485,0,-25.743,1,0.0472,0.977,0.865,0.104,0.0395,97.025,171227,4,classical
Spiegel im spiegel,Arvo Pärt,7zHd9LxIZB8WKosSWN9Umj,0.123,0.0644,5,-28.383,1,0.0373,0.707,0.00365,0.11,0.0711,84.208,503475,3,classical
Romeo + Juliet (arr. P. Bateman): Romeo and Juliet: The Balcony Scene (arr. P. Bateman for piano and orchestra),Craig Armstrong,5FOHBhUtWl2x5Z6qflA8nd,0.147,0.0457,0,-19.188,1,0.042,0.96,0.927,0.106,0.0364,138.942,349920,1,classical
"Piano Concerto No. 2 in B-Flat Major, Op. 83: IV. Allegretto grazioso",Johannes Brahms,49e6RjpSEXBammI9ON9cJj,0.332,0.181,10,-18.932,1,0.0373,0.967,0.843,0.137,0.199,103.608,562981,4,classical
Parliament Of Owls,Agnes Obel,3NoTSP54RBUKGE0CK0wLis,0.245,0.239,11,-17.048,0,0.0367,0.918,0.95,0.149,0.12,118.972,149752,3,classical
"Masques et bergamasques Suite, Op. 112: IV. Pastorale",Gabriel Fauré,0znpGssNRK5xBCvxOgfmVS,0.182,0.0195,2,-30.831,1,0.0411,0.954,0.922,0.3,0.0364,65.614,263533,3,classical
"Ave Maria, D.839 - Arr. Hazell",Franz Schubert,6dJnup5SONQ4YRV44eThsh,0.178,0.078,7,-27.509,0,0.04,0.819,0.944,0.111,0.0397,79.558,157453,3,classical
"Violin Sonata No.3 in C major: ii. ""The Dryad"" - Lento sostenuto",Granville Bantock,4IzCqPekef5LjXs7TiWztX,0.145,0.00849,0,-32.037,1,0.0529,0.961,0.00278,0.121,0.0324,67.243,320893,1,classical
Concierto de Aranjuez: I. Allegro con spirito,Joaquín Rodrigo,7dvag5fPqXAWiTJNFsxS7X,0.511,0.0612,2,-22.978,1,0.0419,0.932,0.461,0.329,0.183,121.484,370613,4,classical
"Violin Concerto No. 1 in G Minor, Op. 26: III. Finale. Allegro energico",Max Bruch,2OhV4J0SHp1NebwGwNZmoE,0.303,0.137,7,-20.57,1,0.0432,0.869,0.18,0.0633,0.297,97.483,420533,4,classical
"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",Wolfgang Amadeus Mozart,63cA2QfqtWZa0GGPZnYc0K,0.0999,0.0241,2,-25.651,1,0.0432,0.98,0.766,0.0623,0.0396,89.001,532040,3,classical
Heart Failure,Eik Octobre,5IKBHH07ER6qB5uWPTXpUv,0.121,0.0385,0,-27.901,1,0.0363,0.969,0.915,0.122,0.0706,188.094,289829,3,classical
"Vater unser im Himmelreich, BWV 737",Johann Sebastian Bach,0f5UNUbq6UbJSlVuNoRxS2,0.167,0.0047,1,-28.357,0,0.047,0.974,0.931,0.111,0.0694,113.985,126915,3,classical
"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": 2. Andante",Wolfgang Amadeus Mozart,38Qwb1aOYQEG0vNOswq3D2,0.239,0.138,7,-24.915,1,0.0566,0.992,0.922,0.0914,0.271,68.418,263360,5,classical
Suspirium (Arr. Rimmer),Thom Yorke,5EhlCMMTMOYtlDbstuSvhw,0.162,0.0414,1,-19.205,0,0.0395,0.99,0.932,0.107,0.0395,92.751,230493,4,classical
"Cello Suite No. 4 in E-Flat Major, BWV 1010: IV. Sarabande",Johann Sebastian Bach,2fvBJs9DPL4a48x3tmgCWp,0.281,0.0135,2,-25.266,1,0.0453,0.986,0.904,0.367,0.17,103.0,220707,4,classical
End of Story (Credits),Randy Newman,1Tagk5ZF4incKeLU5GkD8C,0.299,0.0692,4,-15.483,1,0.0418,0.984,0.369,0.0833,0.194,121.017,166707,4,classical
"Ten Pieces from Romeo & Juliet, Op. 75: VI. The Montagues and the Capulets",Sergei Prokofiev,5hK3zaowfiNxJBF5Du8LNY,0.367,0.0965,9,-19.155,0,0.0511,0.976,0.924,0.117,0.141,79.447,227360,4,classical
Rückert-Lieder: Ich bin der Welt abhanden gekommen,Gustav Mahler,5bpuqZGiFbWyEFpHY8vJrZ,0.065,0.0125,5,-33.135,1,0.0467,0.967,0.00112,0.0756,0.0346,67.995,421674,3,classical
Spirited Away - The Sixth Station,Joe Hisaishi,3tyCvoOLt7lkV8WsNmgmXS,0.321,0.0479,4,-23.435,0,0.0341,0.919,0.735,0.114,0.0388,76.177,224987,4,classical
StarWaves,M83,6qO6qwKZ5v2X23rPdwtMVv,0.321,0.177,8,-12.708,1,0.035,0.237,0.837,0.102,0.0399,99.088,221022,4,classical
"Sonata for solo violoncello, Op. 8: Sonata for solo violoncello, Op. 8: III. Allegro molto vivace",Zoltán Kodály,3H5Eaq5qS2VGbGpAjQklrA,0.399,0.0785,6,-26.376,0,0.0549,0.967,0.675,0.0903,0.128,141.722,687840,4,classical
Sub Prime Directive,Michael Giacchino,2wTG9sPQKxtZ1GlOwbgyFf,0.144,0.426,3,-11.35,1,0.0457,0.676,0.89,0.0789,0.0771,78.042,143733,4,classical
Für Alina,Arvo Pärt,2Lio4KTzsA8BPLhXmyo4CQ,0.476,0.000707,11,-36.606,0,0.164,0.864,0.299,0.104,0.27,68.311,647973,4,classical
Dedications: Solitude (For Yehudi Menuhin),Nigel Kennedy,4O7MwF13jCD0JZGYS1WDQi,0.117,0.162,9,-17.402,1,0.0435,0.793,0.463,0.137,0.188,75.002,329760,3,classical
"Liszt: Années de pèlerinage, Troisième année, ""Italie"", S. 163: IV. Les Jeux d'eaux á la Villa d'Este",Franz Liszt,6IHh011SaCLmvtLvqsbvRG,0.295,0.162,6,-22.206,1,0.0398,0.988,0.95,0.0823,0.0381,98.268,435442,4,classical
Fredag,Søndag Søndag,0maSnp4yKgYgbRfPvNvxud,0.594,0.018,11,-29.849,0,0.0434,0.993,0.911,0.122,0.167,126.05,182760,3,classical
Fake Plastic Trees,Christopher O'Riley,6vrXoa46fJUbYKQJLVSyHO,0.284,0.0132,9,-25.829,1,0.0354,0.994,0.922,0.0836,0.0992,75.383,294973,4,classical
"String Quartet In D Minor, Op.56 ""Voces intimae"": 1. Andante - Allegro molto moderato",Jean Sibelius,3WQHClV98OrOR4Sm5XgieC,0.288,0.0572,2,-22.903,0,0.0466,0.968,0.317,0.0972,0.116,108.379,352987,3,classical
"Berceuse, Op. 57",Frédéric Chopin,7CNtFT9Mhmw7OATu0GcD3H,0.312,0.0141,1,-35.464,1,0.0473,0.989,0.939,0.143,0.0636,65.017,251533,4,classical
"Cello Sonata in G Minor, Op. 19: III. Andante",Sergei Rachmaninoff,0L9KEIzTRYEIUxOdQC4ULX,0.176,0.015,3,-26.949,1,0.0373,0.987,0.86,0.0635,0.0393,90.11,392320,4,classical
"Serenade, Opus 20: II",Edward Elgar,7j9571jl3pT0j2UlvITFDi,0.0862,0.0189,0,-30.708,1,0.0463,0.908,0.663,0.103,0.0368,168.363,333600,3,classical
"Busoni: Ich ruf' zu dir (After Bach's chorale prelude, BWV 639), BV B27 No. 5",Ferruccio Busoni,1IhPdKNRYpN745LTBXE7Ng,0.486,0.0277,5,-28.75,0,0.0501,0.996,0.922,0.121,0.245,65.642,192298,4,classical
"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",Ludwig van Beethoven,2Y95aUjHiOtgL8A6t52Ynl,0.244,0.0021,1,-41.044,0,0.0417,0.995,0.86,0.161,0.187,64.364,442600,4,classical
"Concerto for 2 Harpsichords, Strings & Continuo in C Major, BWV 1061: 1. [No Tempo Indication] (performed on two pianos)",Johann Sebastian Bach,6XRjvKXktFulH9foC7teqH,0.511,0.24,0,-21.504,1,0.0335,0.991,0.928,0.122,0.683,90.675,453880,4,classical
"Sunrise Mass: The Spheres, ""Kyrie eleison""",Ola Gjeilo,7xpCKx8o6H1oD1uEYwEkNM,0.0935,0.0535,1,-28.887,0,0.0426,0.993,0.65,0.0765,0.0272,87.11,290867,4,classical
Leaving Earth,Clint Mansell and EA Games Soundtrack,1LpFMCykhFSQPWzNgxcvFs,0.179,0.277,4,-14.298,0,0.0369,0.699,0.976,0.1,0.142,75.791,123720,4,classical
"Music for Strings, Percussion and Celesta, Sz. 106 : III. Adagio",Béla Bartók,3S4x2pmVIPZwaqB5KwqRue,0.147,0.0478,10,-29.779,0,0.0379,0.571,0.35,0.0995,0.0432,84.253,377267,4,classical
Thank You for Being My Friend,Segun Akinola,1exYML70PCk5Exyky12SnY,0.213,0.00192,2,-41.349,0,0.0371,0.964,0.949,0.0639,0.0527,67.263,232187,3,classical
"Piano Concerto No.22 in E flat, K.482: 3. Allegro - Andante cantabile - Tempo I",Wolfgang Amadeus Mozart,0S3k6lXXM0Hpg6kJXCpwuf,0.351,0.206,3,-18.519,1,0.0381,0.989,0.937,0.135,0.193,108.584,714640,4,classical
Gruppen für drei Orchester - Werk Nr. 6,Karlheinz Stockhausen,5iF4Xxk7WpQkmWLnoHmqIT,0.318,0.122,0,-22.818,1,0.0634,0.881,0.0176,0.123,0.119,103.095,1340000,3,classical
Solo Flight,Christophe Beck,1lEl4lpzCizjGuSAj9LScd,0.312,0.0386,0,-22.558,0,0.0321,0.84,0.777,0.143,0.0338,84.639,191280,4,classical
"Stravinsky: Suite After Themes, Fragments and Pieces by Giambattista Pergolesi: Serenata: Larghetto",Igor Stravinsky,1vDdu03A4lkBvogP5GlzEO,0.316,0.00383,5,-31.602,0,0.0399,0.988,0.00641,0.0657,0.124,75.113,189107,4,classical
Eyes Shut - Nocturne in C Minor,Ólafur Arnalds,0oPwxGW0udJf7s8ZBWaFvp,0.216,0.025,0,-25.025,0,0.0406,0.963,0.934,0.0945,0.0392,106.696,401080,5,classical
